mc	mn	onset	label
129	129	0	iio6
129	129	1	III6
129	129	2	iv6
130	130	0	III6
130	130	1	iv6
130	130	2	v6
131	131	0	iv6
131	131	1	v6
131	131	2	VI6
132	132	0	V6(4)
132	132	3/4	V6
132	132	1	i\\
133	133	0	I
133	133	1/2	V6/VII
134	134	0	VII
134	134	1/2	V6/VI
135	135	0	VI
135	135	1/2	iv.i
135	135	3/4	VI6
135	135	7/8	iv64
136	136	0	V6(4)
136	136	1/2	V6
137	137	0	i\\
137	137	1	i.III6
137	137	2	iv6
138	138	0	III6
138	138	1	iv6
138	138	2	v6
139	139	0	iv6
139	139	1	v6
139	139	2	VI6
140	140	0	v6
140	140	1	VI6
140	140	2	VII6
141	141	0	VI6
141	141	1	VII6
141	141	2	i6
142	142	0	#viio6(2)
142	142	3/2	#viio6
