mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id
54	54	431/2	431/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	641
54	54	212	212	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	642
54	54	213	213	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	643
54	54	214	214	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	644
54	54	215	215	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	645
54	54	431/2	431/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	646
54	54	212	212	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	647
54	54	213	213	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	648
54	54	214	214	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	649
54	54	215	215	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	650
54	54	431/2	431/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	651
54	54	212	212	1.0	0	0	Chord	4/4	5	1	1/4	1/4	1	652
54	54	213	213	1.0	1/4	1/4	Chord	4/4	5	1	1/4	1/4	1	653
54	54	214	214	1.0	1/2	1/2	Chord	4/4	5	1	1/4	1/4	1	654
54	54	215	215	0.5	3/4	3/4	Chord	4/4	5	1	1/8	1/8	1	655
54	54	431/2	431/2	0.5	7/8	7/8	Chord	4/4	5	1	1/8	1/8	1	656
55	55	216	216	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	657
55	55	435/2	435/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	658
55	55	218	218	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	659
55	55	439/2	439/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	660
55	55	216	216	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	661
55	55	435/2	435/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	662
55	55	218	218	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	663
55	55	439/2	439/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	664
55	55	216	216	1.5	0	0	Chord	4/4	3	1	3/8	1/4	3/2	665
55	55	435/2	435/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	666
55	55	218	218	1.5	1/2	1/2	Chord	4/4	3	1	3/8	1/4	3/2	667
55	55	439/2	439/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	668
55	55	216	216	1.5	0	0	Chord	4/4	4	1	3/8	1/4	3/2	669
55	55	435/2	435/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	670
55	55	218	218	1.5	1/2	1/2	Chord	4/4	4	1	3/8	1/4	3/2	671
55	55	439/2	439/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	672
55	55	216	216	1.5	0	0	Chord	4/4	5	1	3/8	1/4	3/2	673
55	55	435/2	435/2	0.5	3/8	3/8	Chord	4/4	5	1	1/8	1/8	1	674
55	55	218	218	1.5	1/2	1/2	Chord	4/4	5	1	3/8	1/4	3/2	675
55	55	439/2	439/2	0.5	7/8	7/8	Chord	4/4	5	1	1/8	1/8	1	676
56	56	220	220	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	677
56	56	221	221	1.5	1/4	1/4	Chord	4/4	1	1	3/8	1/4	3/2	678
56	56	445/2	445/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	679
56	56	223	223	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	680
56	56	220	220	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	681
56	56	221	221	1.5	1/4	1/4	Chord	4/4	2	1	3/8	1/4	3/2	682
56	56	445/2	445/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	683
56	56	223	223	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	684
56	56	220	220	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	685
56	56	221	221	1.5	1/4	1/4	Chord	4/4	3	1	3/8	1/4	3/2	686
56	56	445/2	445/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	687
56	56	223	223	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	688
56	56	220	220	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	689
56	56	221	221	1.5	1/4	1/4	Chord	4/4	4	1	3/8	1/4	3/2	690
56	56	445/2	445/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	691
56	56	223	223	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	692
56	56	220	220	1.0	0	0	Chord	4/4	5	1	1/4	1/4	1	693
56	56	221	221	1.5	1/4	1/4	Chord	4/4	5	1	3/8	1/4	3/2	694
56	56	445/2	445/2	0.5	5/8	5/8	Chord	4/4	5	1	1/8	1/8	1	695
56	56	223	223	1.0	3/4	3/4	Chord	4/4	5	1	1/4	1/4	1	696
57	57	224	224	4.0	0	0	Chord	4/4	1	1	1	1	1	697
57	57	224	224	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	698
57	57	225	225	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	699
57	57	227	227	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	700
57	57	224	224	4.0	0	0	Chord	4/4	3	1	1	1	1	701
57	57	224	224	4.0	0	0	Chord	4/4	4	1	1	1	1	702
57	57	224	224	4.0	0	0	Chord	4/4	5	1	1	1	1	703
58	58	228	228	4.0	0	0	Chord	4/4	1	1	1	1	1	704
58	58	228	228	4.0	0	0	Chord	4/4	2	1	1	1	1	705
58	58	228	228	4.0	0	0	Chord	4/4	3	1	1	1	1	706
58	58	228	228	4.0	0	0	Chord	4/4	4	1	1	1	1	707
58	58	228	228	4.0	0	0	Chord	4/4	5	1	1	1	1	708
