mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id
49	49	391/2	391/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	634
49	49	192	192	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	635
49	49	194	194	1.5	1/2	1/2	Chord	4/4	5	1	3/8	1/4	3/2	636
49	49	391/2	391/2	0.5	7/8	7/8	Chord	4/4	5	1	1/8	1/8	1	637
50	50	196	196	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	638
50	50	197	197	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	639
50	50	198	198	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	640
50	50	196	196	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	641
50	50	197	197	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	642
50	50	198	198	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	643
50	50	196	196	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	644
50	50	197	197	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	645
50	50	198	198	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	646
50	50	196	196	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	647
50	50	197	197	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	648
50	50	198	198	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	649
50	50	196	196	1.0	0	0	Chord	4/4	5	1	1/4	1/4	1	650
50	50	197	197	1.0	1/4	1/4	Chord	4/4	5	1	1/4	1/4	1	651
50	50	198	198	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	652
51	51	200	200	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	653
51	51	403/2	403/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	654
51	51	202	202	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	655
51	51	200	200	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	656
51	51	202	202	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	657
51	51	405/2	405/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	658
51	51	203	203	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	659
51	51	200	200	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	660
51	51	202	202	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	661
51	51	203	203	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	662
51	51	200	200	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	663
51	51	202	202	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	664
51	51	203	203	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	665
51	51	200	200	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	666
51	51	202	202	1.0	1/2	1/2	Chord	4/4	5	1	1/4	1/4	1	667
51	51	203	203	1.0	3/4	3/4	Chord	4/4	5	1	1/4	1/4	1	668
52	52	204	204	4.0	0	0	Chord	4/4	1	1	1	1	1	669
52	52	204	204	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	670
52	52	205	205	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	671
52	52	411/2	411/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	672
52	52	206	206	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	673
52	52	204	204	4.0	0	0	Chord	4/4	3	1	1	1	1	674
52	52	204	204	4.0	0	0	Chord	4/4	4	1	1	1	1	675
52	52	204	204	4.0	0	0	Chord	4/4	5	1	1	1	1	676
53	53	208	208	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	677
53	53	210	210	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	678
53	53	208	208	4.0	0	0	Chord	4/4	2	1	1	1	1	679
53	53	208	208	4.0	0	0	Chord	4/4	3	1	1	1	1	680
53	53	208	208	4.0	0	0	Chord	4/4	4	1	1	1	1	681
53	53	208	208	4.0	0	0	Chord	4/4	5	1	1	1	1	682
54	54	212	212	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	683
54	54	213	213	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	684
54	54	427/2	427/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	685
54	54	214	214	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	686
54	54	212	212	3.0	0	0	Chord	4/4	3	1	3/4	1/2	3/2	687
54	54	215	215	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	688
54	54	431/2	431/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	689
54	54	212	212	3.0	0	0	Chord	4/4	4	1	3/4	1/2	3/2	690
54	54	215	215	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	691
54	54	431/2	431/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	692
54	54	212	212	3.0	0	0	Chord	4/4	5	1	3/4	1/2	3/2	693
54	54	215	215	0.5	3/4	3/4	Chord	4/4	5	1	1/8	1/8	1	694
54	54	431/2	431/2	0.5	7/8	7/8	Chord	4/4	5	1	1/8	1/8	1	695
55	55	216	216	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	696
55	55	217	217	2.0	1/4	1/4	Chord	4/4	1	1	1/2	1/2	1	697
55	55	219	219	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	698
55	55	439/2	439/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	699
55	55	216	216	3.0	0	0	Chord	4/4	2	1	3/4	1/2	3/2	700
55	55	219	219	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	701
55	55	439/2	439/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	702
55	55	216	216	4.0	0	0	Chord	4/4	3	1	1	1	1	703
55	55	216	216	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	704
55	55	218	218	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	705
55	55	216	216	4.0	0	0	Chord	4/4	5	1	1	1	1	706
56	56	220	220	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	707
56	56	222	222	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	708
56	56	223	223	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	709
56	56	220	220	4.0	0	0	Chord	4/4	2	1	1	1	1	710
56	56	220	220	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	711
56	56	222	222	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	712
56	56	220	220	3.0	0	0	Chord	4/4	4	1	3/4	1/2	3/2	713
56	56	223	223	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	714
56	56	447/2	447/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	715
56	56	220	220	4.0	0	0	Chord	4/4	5	1	1	1	1	716
57	57	224	224	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	717
57	57	227	227	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	718
57	57	455/2	455/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	719
57	57	224	224	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	720
57	57	226	226	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	721
57	57	227	227	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	722
57	57	224	224	4.0	0	0	Chord	4/4	3	1	1	1	1	723
57	57	224	224	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	724
57	57	226	226	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	725
57	57	224	224	3.0	0	0	Chord	4/4	5	1	3/4	1/2	3/2	726
57	57	227	227	1.0	3/4	3/4	Chord	4/4	5	1	1/4	1/4	1	727
58	58	228	228	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	728
58	58	229	229	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	729
58	58	230	230	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	730
58	58	228	228	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	731
58	58	229	229	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	732
58	58	459/2	459/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	733
58	58	230	230	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	734
58	58	228	228	4.0	0	0	Chord	4/4	3	1	1	1	1	735
58	58	229	229	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	736
58	58	230	230	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	737
58	58	228	228	4.0	0	0	Chord	4/4	5	1	1	1	1	738
59	59	232	232	4.0	0	0	Chord	4/4	1	1	1	1	1	739
59	59	232	232	4.0	0	0	Chord	4/4	2	1	1	1	1	740
59	59	232	232	4.0	0	0	Chord	4/4	3	1	1	1	1	741
59	59	232	232	4.0	0	0	Chord	4/4	4	1	1	1	1	742
59	59	232	232	4.0	0	0	Chord	4/4	5	1	1	1	1	743
