mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id
65	65	258	258	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	644
65	65	259	259	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	645
65	65	256	256	4.0	0	0	Chord	4/4	5	1	1	1	1	646
66	66	260	260	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	647
66	66	261	261	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	648
66	66	262	262	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	649
66	66	263	263	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	650
66	66	261	261	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	651
66	66	262	262	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	652
66	66	263	263	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	653
66	66	260	260	4.0	0	0	Chord	4/4	4	1	1	1	1	654
67	67	264	264	4.0	0	0	Chord	4/4	2	1	1	1	1	655
67	67	264	264	4.0	0	0	Chord	4/4	3	1	1	1	1	656
67	67	264	264	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	657
67	67	266	266	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	658
68	68	269	269	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	659
68	68	270	270	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	660
68	68	268	268	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	661
68	68	269	269	2.0	1/4	1/4	Chord	4/4	3	1	1/2	1/2	1	662
68	68	271	271	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	663
68	68	268	268	4.0	0	0	Chord	4/4	4	1	1	1	1	664
69	69	273	273	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	665
69	69	274	274	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	666
69	69	275	275	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	667
69	69	272	272	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	668
69	69	273	273	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	669
69	69	274	274	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	670
69	69	275	275	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	671
69	69	272	272	4.0	0	0	Chord	4/4	3	1	1	1	1	672
69	69	272	272	4.0	0	0	Chord	4/4	4	1	1	1	1	673
70	70	276	276	4.0	0	0	Chord	4/4	1	1	1	1	1	674
70	70	276	276	4.0	0	0	Chord	4/4	2	1	1	1	1	675
70	70	276	276	4.0	0	0	Chord	4/4	3	1	1	1	1	676
70	70	277	277	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	677
70	70	278	278	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	678
70	70	279	279	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	679
70	70	277	277	1.0	1/4	1/4	Chord	4/4	5	1	1/4	1/4	1	680
70	70	278	278	1.0	1/2	1/2	Chord	4/4	5	1	1/4	1/4	1	681
70	70	279	279	1.0	3/4	3/4	Chord	4/4	5	1	1/4	1/4	1	682
71	71	281	281	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	683
71	71	282	282	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	684
71	71	283	283	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	685
71	71	281	281	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	686
71	71	282	282	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	687
71	71	283	283	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	688
71	71	280	280	4.0	0	0	Chord	4/4	3	1	1	1	1	689
71	71	280	280	4.0	0	0	Chord	4/4	4	1	1	1	1	690
71	71	280	280	4.0	0	0	Chord	4/4	5	1	1	1	1	691
72	72	284	284	4.0	0	0	Chord	4/4	1	1	1	1	1	692
72	72	284	284	4.0	0	0	Chord	4/4	2	1	1	1	1	693
72	72	285	285	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	694
72	72	286	286	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	695
72	72	287	287	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	696
72	72	285	285	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	697
72	72	286	286	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	698
72	72	287	287	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	699
72	72	284	284	4.0	0	0	Chord	4/4	5	1	1	1	1	700
73	73	289	289	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	701
73	73	290	290	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	702
73	73	289	289	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	703
73	73	290	290	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	704
73	73	288	288	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	705
73	73	289	289	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	706
73	73	290	290	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	707
73	73	288	288	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	708
73	73	289	289	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	709
73	73	290	290	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	710
73	73	288	288	4.0	0	0	Chord	4/4	5	1	1	1	1	711
74	74	292	292	4.0	0	0	Chord	4/4	1	1	1	1	1	712
74	74	292	292	4.0	0	0	Chord	4/4	2	1	1	1	1	713
74	74	292	292	4.0	0	0	Chord	4/4	3	1	1	1	1	714
74	74	292	292	4.0	0	0	Chord	4/4	4	1	1	1	1	715
74	74	292	292	4.0	0	0	Chord	4/4	5	1	1	1	1	716
