mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id
30	30	116	116	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	311
30	30	118	118	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	312
30	30	116	116	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	313
30	30	118	118	1.0	1/2	1/2	Chord	4/4	5	1	1/4	1/4	1	314
30	30	119	119	1.0	3/4	3/4	Chord	4/4	5	1	1/4	1/4	1	315
31	31	120	120	4.0	0	0	Chord	4/4	1	1	1	1	1	316
31	31	120	120	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	317
31	31	121	121	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	318
31	31	123	123	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	319
31	31	120	120	4.0	0	0	Chord	4/4	5	1	1	1	1	320
32	32	124	124	4.0	0	0	Chord	4/4	1	1	1	1	1	321
32	32	124	124	4.0	0	0	Chord	4/4	2	1	1	1	1	322
32	32	124	124	4.0	0	0	Chord	4/4	5	1	1	1	1	323
33	33	129	129	2.0	1/4	1/4	Chord	4/4	3	1	1/2	1/2	1	324
33	33	131	131	0.25	3/4	3/4	Chord	4/4	3	1	1/16	1/16	1	325
33	33	525/4	525/4	0.25	13/16	13/16	Chord	4/4	3	1	1/16	1/16	1	326
33	33	263/2	263/2	0.25	7/8	7/8	Chord	4/4	3	1	1/16	1/16	1	327
33	33	527/4	527/4	0.25	15/16	15/16	Chord	4/4	3	1	1/16	1/16	1	328
33	33	130	130	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	329
33	33	128	128	4.0	0	0	Chord	4/4	5	1	1	1	1	330
34	34	132	132	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	331
34	34	133	133	2.0	1/4	1/4	Chord	4/4	3	1	1/2	1/2	1	332
34	34	135	135	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	333
34	34	132	132	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	334
34	34	133	133	0.25	1/4	1/4	Chord	4/4	4	1	1/16	1/16	1	335
34	34	533/4	533/4	0.25	5/16	5/16	Chord	4/4	4	1	1/16	1/16	1	336
34	34	267/2	267/2	0.25	3/8	3/8	Chord	4/4	4	1	1/16	1/16	1	337
34	34	535/4	535/4	0.25	7/16	7/16	Chord	4/4	4	1	1/16	1/16	1	338
34	34	134	134	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	339
34	34	269/2	269/2	1.5	5/8	5/8	Chord	4/4	4	1	3/8	1/4	3/2	340
34	34	132	132	4.0	0	0	Chord	4/4	5	1	1	1	1	341
35	35	136	136	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	342
35	35	138	138	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	343
35	35	136	136	4.0	0	0	Chord	4/4	4	1	1	1	1	344
35	35	136	136	1.0	0	0	Chord	4/4	5	1	1/4	1/4	1	345
35	35	137	137	1.0	1/4	1/4	Chord	4/4	5	1	1/4	1/4	1	346
35	35	138	138	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	347
36	36	142	142	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	348
36	36	143	143	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	349
36	36	287/2	287/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	350
36	36	140	140	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	351
36	36	141	141	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	352
36	36	283/2	283/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	353
36	36	142	142	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	354
36	36	140	140	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	355
36	36	142	142	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	356
37	37	144	144	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	357
37	37	146	146	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	358
37	37	147	147	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	359
37	37	144	144	3.0	0	0	Chord	4/4	4	1	3/4	1/2	3/2	360
37	37	147	147	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	361
37	37	144	144	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	362
37	37	146	146	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	363
38	38	148	148	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	364
38	38	149	149	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	365
38	38	150	150	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	366
38	38	148	148	1.5	0	0	Chord	4/4	4	1	3/8	1/4	3/2	367
38	38	299/2	299/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	368
38	38	150	150	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	369
38	38	148	148	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	370
38	38	150	150	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	371
39	39	153	153	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	372
39	39	154	154	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	373
39	39	155	155	0.25	3/4	3/4	Chord	4/4	3	1	1/16	1/16	1	374
39	39	621/4	621/4	0.25	13/16	13/16	Chord	4/4	3	1	1/16	1/16	1	375
39	39	311/2	311/2	0.25	7/8	7/8	Chord	4/4	3	1	1/16	1/16	1	376
39	39	623/4	623/4	0.25	15/16	15/16	Chord	4/4	3	1	1/16	1/16	1	377
39	39	153	153	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	378
39	39	154	154	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	379
39	39	155	155	0.25	3/4	3/4	Chord	4/4	4	1	1/16	1/16	1	380
39	39	621/4	621/4	0.25	13/16	13/16	Chord	4/4	4	1	1/16	1/16	1	381
39	39	311/2	311/2	0.25	7/8	7/8	Chord	4/4	4	1	1/16	1/16	1	382
39	39	623/4	623/4	0.25	15/16	15/16	Chord	4/4	4	1	1/16	1/16	1	383
39	39	152	152	4.0	0	0	Chord	4/4	5	1	1	1	1	384
40	40	156	156	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	385
40	40	157	157	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	386
40	40	158	158	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	387
40	40	317/2	317/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	388
40	40	159	159	0.75	3/4	3/4	Chord	4/4	3	1	3/16	1/8	3/2	389
40	40	639/4	639/4	0.25	15/16	15/16	Chord	4/4	3	1	1/16	1/16	1	390
40	40	156	156	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	391
40	40	157	157	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	392
40	40	158	158	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	393
40	40	317/2	317/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	394
40	40	159	159	0.75	3/4	3/4	Chord	4/4	4	1	3/16	1/8	3/2	395
40	40	639/4	639/4	0.25	15/16	15/16	Chord	4/4	4	1	1/16	1/16	1	396
40	40	156	156	4.0	0	0	Chord	4/4	5	1	1	1	1	397
41	41	160	160	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	398
41	41	162	162	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	399
41	41	163	163	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	400
41	41	327/2	327/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	401
41	41	160	160	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	402
41	41	162	162	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	403
41	41	160	160	4.0	0	0	Chord	4/4	5	1	1	1	1	404
42	42	164	164	0.25	0	0	Chord	4/4	3	1	1/16	1/16	1	405
42	42	657/4	657/4	0.25	1/16	1/16	Chord	4/4	3	1	1/16	1/16	1	406
42	42	329/2	329/2	0.25	1/8	1/8	Chord	4/4	3	1	1/16	1/16	1	407
42	42	659/4	659/4	0.25	3/16	3/16	Chord	4/4	3	1	1/16	1/16	1	408
42	42	165	165	1.5	1/4	1/4	Chord	4/4	3	1	3/8	1/4	3/2	409
42	42	333/2	333/2	0.25	5/8	5/8	Chord	4/4	3	1	1/16	1/16	1	410
42	42	667/4	667/4	0.25	11/16	11/16	Chord	4/4	3	1	1/16	1/16	1	411
42	42	167	167	0.25	3/4	3/4	Chord	4/4	3	1	1/16	1/16	1	412
42	42	669/4	669/4	0.25	13/16	13/16	Chord	4/4	3	1	1/16	1/16	1	413
42	42	335/2	335/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	414
42	42	167	167	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	415
42	42	335/2	335/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	416
42	42	164	164	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	417
42	42	166	166	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	418
43	43	168	168	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	419
43	43	169	169	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	420
43	43	339/2	339/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	421
43	43	170	170	0.75	1/2	1/2	Chord	4/4	3	1	3/16	1/8	3/2	422
43	43	683/4	683/4	0.25	11/16	11/16	Chord	4/4	3	1	1/16	1/16	1	423
43	43	171	171	0.25	3/4	3/4	Chord	4/4	3	1	1/16	1/16	1	424
43	43	685/4	685/4	0.25	13/16	13/16	Chord	4/4	3	1	1/16	1/16	1	425
43	43	343/2	343/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	426
43	43	168	168	0.25	0	0	Chord	4/4	4	1	1/16	1/16	1	427
43	43	673/4	673/4	0.25	1/16	1/16	Chord	4/4	4	1	1/16	1/16	1	428
43	43	337/2	337/2	0.25	1/8	1/8	Chord	4/4	4	1	1/16	1/16	1	429
43	43	675/4	675/4	0.25	3/16	3/16	Chord	4/4	4	1	1/16	1/16	1	430
43	43	169	169	1.5	1/4	1/4	Chord	4/4	4	1	3/8	1/4	3/2	431
43	43	341/2	341/2	0.25	5/8	5/8	Chord	4/4	4	1	1/16	1/16	1	432
43	43	683/4	683/4	0.25	11/16	11/16	Chord	4/4	4	1	1/16	1/16	1	433
43	43	171	171	0.25	3/4	3/4	Chord	4/4	4	1	1/16	1/16	1	434
43	43	685/4	685/4	0.25	13/16	13/16	Chord	4/4	4	1	1/16	1/16	1	435
43	43	343/2	343/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	436
43	43	168	168	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	437
43	43	170	170	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	438
44	44	172	172	0.25	0	0	Chord	4/4	3	1	1/16	1/16	1	439
44	44	689/4	689/4	0.25	1/16	1/16	Chord	4/4	3	1	1/16	1/16	1	440
44	44	345/2	345/2	0.25	1/8	1/8	Chord	4/4	3	1	1/16	1/16	1	441
44	44	691/4	691/4	0.25	3/16	3/16	Chord	4/4	3	1	1/16	1/16	1	442
44	44	173	173	0.25	1/4	1/4	Chord	4/4	3	1	1/16	1/16	1	443
44	44	693/4	693/4	0.25	5/16	5/16	Chord	4/4	3	1	1/16	1/16	1	444
44	44	347/2	347/2	0.25	3/8	3/8	Chord	4/4	3	1	1/16	1/16	1	445
44	44	695/4	695/4	0.25	7/16	7/16	Chord	4/4	3	1	1/16	1/16	1	446
44	44	174	174	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	447
44	44	349/2	349/2	1.0	5/8	5/8	Chord	4/4	3	1	1/4	1/4	1	448
44	44	351/2	351/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	449
44	44	172	172	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	450
44	44	173	173	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	451
44	44	347/2	347/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	452
44	44	174	174	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	453
44	44	172	172	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	454
44	44	174	174	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	455
45	45	176	176	4.0	0	0	Chord	4/4	3	1	1	1	1	456
45	45	176	176	4.0	0	0	Chord	4/4	4	1	1	1	1	457
45	45	176	176	4.0	0	0	Chord	4/4	5	1	1	1	1	458
46	46	180	180	4.0	0	0	Chord	4/4	1	1	1	1	1	459
46	46	180	180	4.0	0	0	Chord	4/4	2	1	1	1	1	460
46	46	180	180	4.0	0	0	Chord	4/4	5	1	1	1	1	461
47	47	184	184	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	462
47	47	185	185	1.5	1/4	1/4	Chord	4/4	1	1	3/8	1/4	3/2	463
47	47	373/2	373/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	464
47	47	187	187	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	465
47	47	184	184	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	466
47	47	185	185	1.5	1/4	1/4	Chord	4/4	2	1	3/8	1/4	3/2	467
47	47	373/2	373/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	468
47	47	187	187	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	469
47	47	184	184	1.0	0	0	Chord	4/4	5	1	1/4	1/4	1	470
47	47	185	185	1.5	1/4	1/4	Chord	4/4	5	1	3/8	1/4	3/2	471
47	47	373/2	373/2	0.5	5/8	5/8	Chord	4/4	5	1	1/8	1/8	1	472
47	47	187	187	1.0	3/4	3/4	Chord	4/4	5	1	1/4	1/4	1	473
48	48	188	188	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	474
48	48	190	190	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	475
48	48	188	188	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	476
48	48	190	190	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	477
48	48	188	188	4.0	0	0	Chord	4/4	5	1	1	1	1	478
49	49	192	192	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	479
49	49	193	193	2.0	1/4	1/4	Chord	4/4	1	1	1/2	1/2	1	480
49	49	195	195	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	481
49	49	192	192	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	482
49	49	194	194	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	483
49	49	192	192	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	484
49	49	194	194	1.0	1/2	1/2	Chord	4/4	5	1	1/4	1/4	1	485
49	49	195	195	1.0	3/4	3/4	Chord	4/4	5	1	1/4	1/4	1	486
50	50	196	196	4.0	0	0	Chord	4/4	1	1	1	1	1	487
50	50	196	196	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	488
50	50	197	197	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	489
50	50	199	199	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	490
50	50	196	196	4.0	0	0	Chord	4/4	5	1	1	1	1	491
51	51	200	200	4.0	0	0	Chord	4/4	1	1	1	1	1	492
51	51	200	200	4.0	0	0	Chord	4/4	2	1	1	1	1	493
51	51	200	200	4.0	0	0	Chord	4/4	5	1	1	1	1	494
52	52	205	205	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	495
52	52	206	206	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	496
52	52	413/2	413/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	497
52	52	207	207	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	498
52	52	415/2	415/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	499
52	52	205	205	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	500
52	52	206	206	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	501
52	52	413/2	413/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	502
52	52	207	207	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	503
52	52	415/2	415/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	504
52	52	204	204	4.0	0	0	Chord	4/4	5	1	1	1	1	505
53	53	208	208	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	506
53	53	210	210	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	507
53	53	421/2	421/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	508
53	53	211	211	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	509
53	53	423/2	423/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	510
53	53	208	208	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	511
53	53	421/2	421/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	512
53	53	211	211	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	513
53	53	423/2	423/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	514
53	53	208	208	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	515
53	53	210	210	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	516
54	54	212	212	1.5	0	0	Chord	4/4	3	1	3/8	1/4	3/2	517
54	54	427/2	427/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	518
54	54	214	214	0.25	1/2	1/2	Chord	4/4	3	1	1/16	1/16	1	519
54	54	857/4	857/4	0.25	9/16	9/16	Chord	4/4	3	1	1/16	1/16	1	520
54	54	429/2	429/2	0.25	5/8	5/8	Chord	4/4	3	1	1/16	1/16	1	521
54	54	859/4	859/4	0.25	11/16	11/16	Chord	4/4	3	1	1/16	1/16	1	522
54	54	215	215	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	523
54	54	212	212	1.5	0	0	Chord	4/4	4	1	3/8	1/4	3/2	524
54	54	427/2	427/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	525
54	54	214	214	0.25	1/2	1/2	Chord	4/4	4	1	1/16	1/16	1	526
54	54	857/4	857/4	0.25	9/16	9/16	Chord	4/4	4	1	1/16	1/16	1	527
54	54	429/2	429/2	0.25	5/8	5/8	Chord	4/4	4	1	1/16	1/16	1	528
54	54	859/4	859/4	0.25	11/16	11/16	Chord	4/4	4	1	1/16	1/16	1	529
54	54	215	215	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	530
54	54	212	212	4.0	0	0	Chord	4/4	5	1	1	1	1	531
55	55	216	216	4.0	0	0	Chord	4/4	3	1	1	1	1	532
55	55	216	216	4.0	0	0	Chord	4/4	4	1	1	1	1	533
55	55	216	216	4.0	0	0	Chord	4/4	5	1	1	1	1	534
56	56	220	220	4.0	0	0	Chord	4/4	3	1	1	1	1	535
56	56	220	220	4.0	0	0	Chord	4/4	4	1	1	1	1	536
56	56	220	220	4.0	0	0	Chord	4/4	5	1	1	1	1	537
57	57	224	224	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	538
57	57	225	225	1.5	1/4	1/4	Chord	4/4	3	1	3/8	1/4	3/2	539
57	57	453/2	453/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	540
57	57	227	227	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	541
57	57	224	224	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	542
57	57	225	225	1.5	1/4	1/4	Chord	4/4	4	1	3/8	1/4	3/2	543
57	57	453/2	453/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	544
57	57	227	227	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	545
57	57	224	224	1.0	0	0	Chord	4/4	5	1	1/4	1/4	1	546
57	57	225	225	1.5	1/4	1/4	Chord	4/4	5	1	3/8	1/4	3/2	547
57	57	453/2	453/2	0.5	5/8	5/8	Chord	4/4	5	1	1/8	1/8	1	548
57	57	227	227	1.0	3/4	3/4	Chord	4/4	5	1	1/4	1/4	1	549
58	58	228	228	4.0	0	0	Chord	4/4	3	1	1	1	1	550
58	58	228	228	4.0	0	0	Chord	4/4	4	1	1	1	1	551
58	58	228	228	4.0	0	0	Chord	4/4	5	1	1	1	1	552
59	59	232	232	3.0	0	0	Chord	4/4	3	1	3/4	1/2	3/2	553
59	59	235	235	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	554
59	59	232	232	3.0	0	0	Chord	4/4	4	1	3/4	1/2	3/2	555
59	59	235	235	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	556
59	59	232	232	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	557
59	59	234	234	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	558
60	60	236	236	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	559
60	60	237	237	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	560
60	60	238	238	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	561
60	60	236	236	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	562
60	60	237	237	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	563
60	60	238	238	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	564
60	60	236	236	4.0	0	0	Chord	4/4	5	1	1	1	1	565
61	61	240	240	4.0	0	0	Chord	4/4	3	1	1	1	1	566
61	61	240	240	4.0	0	0	Chord	4/4	4	1	1	1	1	567
61	61	240	240	4.0	0	0	Chord	4/4	5	1	1	1	1	568
62	62	244	244	4.0	0	0	Chord	4/4	1	1	1	1	1	569
62	62	244	244	4.0	0	0	Chord	4/4	2	1	1	1	1	570
62	62	244	244	4.0	0	0	Chord	4/4	3	1	1	1	1	571
62	62	244	244	4.0	0	0	Chord	4/4	4	1	1	1	1	572
62	62	244	244	4.0	0	0	Chord	4/4	5	1	1	1	1	573
63	63	248	248	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	574
63	63	249	249	1.5	1/4	1/4	Chord	4/4	1	1	3/8	1/4	3/2	575
63	63	501/2	501/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	576
63	63	251	251	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	577
63	63	248	248	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	578
63	63	249	249	1.5	1/4	1/4	Chord	4/4	2	1	3/8	1/4	3/2	579
63	63	501/2	501/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	580
63	63	251	251	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	581
63	63	248	248	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	582
63	63	249	249	1.5	1/4	1/4	Chord	4/4	3	1	3/8	1/4	3/2	583
63	63	501/2	501/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	584
63	63	251	251	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	585
63	63	248	248	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	586
63	63	249	249	1.5	1/4	1/4	Chord	4/4	4	1	3/8	1/4	3/2	587
63	63	501/2	501/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	588
63	63	251	251	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	589
63	63	248	248	1.0	0	0	Chord	4/4	5	1	1/4	1/4	1	590
63	63	249	249	1.5	1/4	1/4	Chord	4/4	5	1	3/8	1/4	3/2	591
63	63	501/2	501/2	0.5	5/8	5/8	Chord	4/4	5	1	1/8	1/8	1	592
63	63	251	251	1.0	3/4	3/4	Chord	4/4	5	1	1/4	1/4	1	593
64	64	252	252	4.0	0	0	Chord	4/4	1	1	1	1	1	594
64	64	252	252	4.0	0	0	Chord	4/4	2	1	1	1	1	595
64	64	252	252	4.0	0	0	Chord	4/4	3	1	1	1	1	596
64	64	252	252	4.0	0	0	Chord	4/4	4	1	1	1	1	597
64	64	252	252	4.0	0	0	Chord	4/4	5	1	1	1	1	598
65	65	256	256	4.0	0	0	Chord	4/4	1	1	1	1	1	599
65	65	256	256	4.0	0	0	Chord	4/4	2	1	1	1	1	600
65	65	256	256	4.0	0	0	Chord	4/4	3	1	1	1	1	601
65	65	256	256	4.0	0	0	Chord	4/4	5	1	1	1	1	602
66	66	260	260	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	603
66	66	261	261	1.5	1/4	1/4	Chord	4/4	1	1	3/8	1/4	3/2	604
66	66	525/2	525/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	605
66	66	263	263	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	606
66	66	260	260	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	607
66	66	261	261	1.5	1/4	1/4	Chord	4/4	2	1	3/8	1/4	3/2	608
66	66	525/2	525/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	609
66	66	263	263	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	610
66	66	260	260	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	611
66	66	262	262	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	612
66	66	260	260	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	613
66	66	262	262	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	614
67	67	264	264	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	615
67	67	265	265	3.0	1/4	1/4	Chord	4/4	1	1	3/4	1/2	3/2	616
67	67	264	264	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	617
67	67	265	265	3.0	1/4	1/4	Chord	4/4	2	1	3/4	1/2	3/2	618
67	67	264	264	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	619
67	67	266	266	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	620
67	67	266	266	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	621
67	67	264	264	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	622
67	67	266	266	1.0	1/2	1/2	Chord	4/4	5	1	1/4	1/4	1	623
67	67	267	267	1.0	3/4	3/4	Chord	4/4	5	1	1/4	1/4	1	624
68	68	268	268	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	625
68	68	269	269	1.5	1/4	1/4	Chord	4/4	1	1	3/8	1/4	3/2	626
68	68	541/2	541/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	627
68	68	271	271	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	628
68	68	268	268	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	629
68	68	269	269	1.5	1/4	1/4	Chord	4/4	2	1	3/8	1/4	3/2	630
68	68	541/2	541/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	631
68	68	271	271	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	632
68	68	268	268	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	633
