mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1
56	56	440	440	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	625	ben
56	56	442	442	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	626	sei
56	56	444	444	2.0	1	1	Chord	4/4	1	1	1/2	1/2	1	627	quel-
56	56	446	446	2.0	3/2	3/2	Chord	4/4	1	1	1/2	1/2	1	628	-la
56	56	440	440	4.0	0	0	Chord	4/4	2	1	1	1	1	629	quel-
56	56	444	444	2.0	1	1	Chord	4/4	2	1	1/2	1/2	1	630	-la
56	56	446	446	2.0	3/2	3/2	Chord	4/4	2	1	1/2	1/2	1	631	Tu
56	56	440	440	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	632	ben
56	56	442	442	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	633	sei
56	56	444	444	4.0	1	1	Chord	4/4	3	1	1	1	1	634	quel-
56	56	440	440	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	635	quel-
56	56	442	442	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	636	-la
56	56	446	446	2.0	3/2	3/2	Chord	4/4	4	1	1/2	1/2	1	637	Tu
57	57	450	450	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	638	ch'e-
57	57	452	452	2.0	1	1	Chord	4/4	1	1	1/2	1/2	1	639	-ri
57	57	454	454	2.0	3/2	3/2	Chord	4/4	1	1	1/2	1/2	1	640	pur
57	57	448	448	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	641	ben
57	57	450	450	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	642	sei
57	57	452	452	2.0	1	1	Chord	4/4	2	1	1/2	1/2	1	643	quel-
57	57	454	454	2.0	3/2	3/2	Chord	4/4	2	1	1/2	1/2	1	644	-la
57	57	448	448	4.0	0	0	Chord	4/4	3	1	1	1	1	645	-la
57	57	448	448	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	646	ben
57	57	450	450	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	647	sei
57	57	452	452	4.0	1	1	Chord	4/4	4	1	1	1	1	648	quel-
58	58	456	456	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	649	dian-
58	58	457	457	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	650	-zi
58	58	458	458	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	651	si
58	58	459	459	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	652	vez-
58	58	460	460	2.0	1	1	Chord	4/4	1	1	1/2	1/2	1	653	-zo-
58	58	462	462	2.0	3/2	3/2	Chord	4/4	1	1	1/2	1/2	1	654	-sa_e
58	58	458	458	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	655	ch'e-
58	58	460	460	2.0	1	1	Chord	4/4	2	1	1/2	1/2	1	656	-ri
58	58	462	462	2.0	3/2	3/2	Chord	4/4	2	1	1/2	1/2	1	657	pur
58	58	456	456	4.0	0	0	Chord	4/4	4	1	1	1	1	658	-la
59	59	464	464	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	659	bel-
59	59	465	465	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	660	
59	59	466	466	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	661	
59	59	467	467	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	662	
59	59	468	468	1.0	1	1	Chord	4/4	1	1	1/4	1/4	1	663	
59	59	469	469	1.0	5/4	5/4	Chord	4/4	1	1	1/4	1/4	1	664	
59	59	470	470	2.0	3/2	3/2	Chord	4/4	1	1	1/2	1/2	1	665	
59	59	464	464	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	666	dian-
59	59	465	465	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	667	-zi
59	59	466	466	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	668	si
59	59	467	467	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	669	vez-
59	59	468	468	2.0	1	1	Chord	4/4	2	1	1/2	1/2	1	670	-zo-
59	59	470	470	2.0	3/2	3/2	Chord	4/4	2	1	1/2	1/2	1	671	-sa_e
59	59	464	464	4.0	0	0	Chord	4/4	3	1	1	1	1	672	ch'e-
59	59	468	468	2.0	1	1	Chord	4/4	3	1	1/2	1/2	1	673	-ri
59	59	470	470	2.0	3/2	3/2	Chord	4/4	3	1	1/2	1/2	1	674	pur
59	59	466	466	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	675	ch'e-
59	59	468	468	2.0	1	1	Chord	4/4	4	1	1/2	1/2	1	676	-ri
59	59	470	470	2.0	3/2	3/2	Chord	4/4	4	1	1/2	1/2	1	677	pur
60	60	472	472	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	678	
60	60	474	474	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	679	
60	60	475	475	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	680	
60	60	476	476	2.0	1	1	Chord	4/4	1	1	1/2	1/2	1	681	
60	60	478	478	1.0	3/2	3/2	Chord	4/4	1	1	1/4	1/4	1	682	
60	60	479	479	1.0	7/4	7/4	Chord	4/4	1	1	1/4	1/4	1	683	
60	60	472	472	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	684	bel-
60	60	473	473	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	685	
60	60	474	474	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	686	
60	60	475	475	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	687	
60	60	476	476	1.0	1	1	Chord	4/4	2	1	1/4	1/4	1	688	
60	60	477	477	1.0	5/4	5/4	Chord	4/4	2	1	1/4	1/4	1	689	
60	60	478	478	2.0	3/2	3/2	Chord	4/4	2	1	1/2	1/2	1	690	
60	60	472	472	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	691	dian-
60	60	473	473	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	692	-zi
60	60	474	474	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	693	si
60	60	475	475	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	694	vez-
60	60	476	476	2.0	1	1	Chord	4/4	3	1	1/2	1/2	1	695	-zo-
60	60	478	478	2.0	3/2	3/2	Chord	4/4	3	1	1/2	1/2	1	696	-sa_e
60	60	472	472	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	697	dian-
60	60	473	473	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	698	-zi
60	60	474	474	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	699	si
60	60	475	475	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	700	vez-
60	60	476	476	2.0	1	1	Chord	4/4	4	1	1/2	1/2	1	701	-zo-
60	60	478	478	2.0	3/2	3/2	Chord	4/4	4	1	1/2	1/2	1	702	-sa_e
61	61	480	480	4.0	0	0	Chord	4/4	1	1	1	1	1	703	
61	61	484	484	4.0	1	1	Chord	4/4	1	1	1	1	1	704	-la
61	61	480	480	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	705	
61	61	482	482	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	706	
61	61	484	484	4.0	1	1	Chord	4/4	2	1	1	1	1	707	-la
61	61	480	480	4.0	0	0	Chord	4/4	3	1	1	1	1	708	bel-
61	61	484	484	4.0	1	1	Chord	4/4	3	1	1	1	1	709	-la
61	61	480	480	4.0	0	0	Chord	4/4	4	1	1	1	1	710	bel-
61	61	484	484	4.0	1	1	Chord	4/4	4	1	1	1	1	711	-la
62	62	492	492	4.0	1	1	Chord	4/4	3	1	1	1	1	712	Ma
62	62	492	492	4.0	1	1	Chord	4/4	4	1	1	1	1	713	Ma
62	62	488	488	8.0	0	0	Chord	4/4	5	1	2	2	1	714	Ma
63	63	496	496	4.0	0	0	Chord	4/4	3	1	1	1	1	715	non
63	63	500	500	4.0	1	1	Chord	4/4	3	1	1	1	1	716	son
63	63	496	496	4.0	0	0	Chord	4/4	4	1	1	1	1	717	non
63	63	500	500	4.0	1	1	Chord	4/4	4	1	1	1	1	718	son
63	63	496	496	4.0	0	0	Chord	4/4	5	1	1	1	1	719	non
63	63	500	500	4.0	1	1	Chord	4/4	5	1	1	1	1	720	son
64	64	510	510	2.0	3/2	3/2	Chord	4/4	2	1	1/2	1/2	1	721	quel
64	64	504	504	4.0	0	0	Chord	4/4	3	1	1	1	1	722	io
64	64	508	508	4.0	1	1	Chord	4/4	3	1	1	1	1	723	ma
64	64	504	504	8.0	0	0	Chord	4/4	4	1	2	2	1	724	io
64	64	504	504	6.0	0	0	Chord	4/4	5	1	3/2	1	3/2	725	io
64	64	510	510	2.0	3/2	3/2	Chord	4/4	5	1	1/2	1/2	1	726	quel
65	65	512	512	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	727	che
65	65	514	514	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	728	già_un
65	65	516	516	2.0	1	1	Chord	4/4	2	1	1/2	1/2	1	729	tem-
65	65	518	518	2.0	3/2	3/2	Chord	4/4	2	1	1/2	1/2	1	730	-po
65	65	512	512	4.0	0	0	Chord	4/4	3	1	1	1	1	731	non
65	65	516	516	4.0	1	1	Chord	4/4	3	1	1	1	1	732	son
65	65	512	512	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	733	che
65	65	514	514	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	734	già_un
65	65	516	516	2.0	1	1	Chord	4/4	5	1	1/2	1/2	1	735	tem-
65	65	518	518	2.0	3/2	3/2	Chord	4/4	5	1	1/2	1/2	1	736	-po
66	66	524	524	4.0	1	1	Chord	4/4	1	1	1	1	1	737	Ma
66	66	520	520	4.0	0	0	Chord	4/4	2	1	1	1	1	738	fu-
66	66	524	524	4.0	1	1	Chord	4/4	2	1	1	1	1	739	-i
66	66	520	520	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	740	io
66	66	522	522	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	741	quel
66	66	524	524	2.0	1	1	Chord	4/4	3	1	1/2	1/2	1	742	che
66	66	526	526	2.0	3/2	3/2	Chord	4/4	3	1	1/2	1/2	1	743	già
66	66	520	520	4.0	0	0	Chord	4/4	4	1	1	1	1	744	Ma
66	66	524	524	4.0	1	1	Chord	4/4	4	1	1	1	1	745	non
66	66	520	520	4.0	0	0	Chord	4/4	5	1	1	1	1	746	fu-
66	66	524	524	4.0	1	1	Chord	4/4	5	1	1	1	1	747	-i
67	67	528	528	4.0	0	0	Chord	4/4	1	1	1	1	1	748	non
67	67	532	532	4.0	1	1	Chord	4/4	1	1	1	1	1	749	son
67	67	528	528	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	750	tem-
67	67	530	530	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	751	-po
67	67	532	532	4.0	1	1	Chord	4/4	3	1	1	1	1	752	fu-
67	67	528	528	4.0	0	0	Chord	4/4	4	1	1	1	1	753	son
67	67	532	532	4.0	1	1	Chord	4/4	4	1	1	1	1	754	io
68	68	536	536	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	755	io
68	68	538	538	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	756	quel
68	68	540	540	2.0	1	1	Chord	4/4	1	1	1/2	1/2	1	757	che
68	68	542	542	2.0	3/2	3/2	Chord	4/4	1	1	1/2	1/2	1	758	già_un
68	68	536	536	4.0	0	0	Chord	4/4	2	1	1	1	1	759	Ma
68	68	540	540	4.0	1	1	Chord	4/4	2	1	1	1	1	760	non
68	68	536	536	4.0	0	0	Chord	4/4	3	1	1	1	1	761	-i
68	68	536	536	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	762	
68	68	538	538	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	763	quel
68	68	540	540	2.0	1	1	Chord	4/4	4	1	1/2	1/2	1	764	che
68	68	542	542	2.0	3/2	3/2	Chord	4/4	4	1	1/2	1/2	1	765	già_un
68	68	536	536	4.0	0	0	Chord	4/4	5	1	1	1	1	766	Ma
68	68	540	540	4.0	1	1	Chord	4/4	5	1	1	1	1	767	non
69	69	544	544	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	768	tem-
69	69	546	546	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	769	-po
69	69	548	548	4.0	1	1	Chord	4/4	1	1	1	1	1	770	fu-
69	69	544	544	4.0	0	0	Chord	4/4	2	1	1	1	1	771	son
69	69	548	548	4.0	1	1	Chord	4/4	2	1	1	1	1	772	io
69	69	544	544	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	773	tem-
69	69	546	546	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	774	-po
69	69	548	548	4.0	1	1	Chord	4/4	4	1	1	1	1	775	fu-
69	69	544	544	4.0	0	0	Chord	4/4	5	1	1	1	1	776	son
69	69	548	548	4.0	1	1	Chord	4/4	5	1	1	1	1	777	io
70	70	552	552	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	778	-i
70	70	554	554	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	779	Ma
70	70	556	556	4.0	1	1	Chord	4/4	1	1	1	1	1	780	non
70	70	552	552	4.0	0	0	Chord	4/4	2	1	1	1	1	781	Ma
70	70	556	556	4.0	1	1	Chord	4/4	2	1	1	1	1	782	non
70	70	552	552	4.0	0	0	Chord	4/4	3	1	1	1	1	783	Ma
70	70	556	556	4.0	1	1	Chord	4/4	3	1	1	1	1	784	non
70	70	552	552	4.0	0	0	Chord	4/4	4	1	1	1	1	785	-i
70	70	552	552	4.0	0	0	Chord	4/4	5	1	1	1	1	786	
71	71	560	560	4.0	0	0	Chord	4/4	1	1	1	1	1	787	son
71	71	564	564	2.0	1	1	Chord	4/4	1	1	1/2	1/2	1	788	io
71	71	566	566	2.0	3/2	3/2	Chord	4/4	1	1	1/2	1/2	1	789	quel
71	71	560	560	4.0	0	0	Chord	4/4	2	1	1	1	1	790	son
71	71	564	564	2.0	1	1	Chord	4/4	2	1	1/2	1/2	1	791	io
71	71	566	566	2.0	3/2	3/2	Chord	4/4	2	1	1/2	1/2	1	792	quel
71	71	560	560	4.0	0	0	Chord	4/4	3	1	1	1	1	793	son
71	71	564	564	4.0	1	1	Chord	4/4	3	1	1	1	1	794	io
71	71	566	566	2.0	3/2	3/2	Chord	4/4	4	1	1/2	1/2	1	795	quel
72	72	568	568	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	796	che
72	72	570	570	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	797	già_un
72	72	572	572	2.0	1	1	Chord	4/4	1	1	1/2	1/2	1	798	tem-
72	72	574	574	2.0	3/2	3/2	Chord	4/4	1	1	1/2	1/2	1	799	-po
72	72	568	568	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	800	che
72	72	570	570	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	801	già_un
72	72	572	572	2.0	1	1	Chord	4/4	2	1	1/2	1/2	1	802	tem-
72	72	574	574	2.0	3/2	3/2	Chord	4/4	2	1	1/2	1/2	1	803	-po
72	72	568	568	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	804	che
72	72	570	570	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	805	già_un
72	72	572	572	2.0	1	1	Chord	4/4	4	1	1/2	1/2	1	806	tem-
72	72	574	574	2.0	3/2	3/2	Chord	4/4	4	1	1/2	1/2	1	807	-po
73	73	576	576	4.0	0	0	Chord	4/4	1	1	1	1	1	808	fu-
73	73	580	580	2.0	1	1	Chord	4/4	1	1	1/2	1/2	1	809	-i
73	73	582	582	2.0	3/2	3/2	Chord	4/4	1	1	1/2	1/2	1	810	quel
73	73	576	576	4.0	0	0	Chord	4/4	2	1	1	1	1	811	fu-
73	73	580	580	4.0	1	1	Chord	4/4	2	1	1	1	1	812	-i
73	73	578	578	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	813	quel
73	73	580	580	2.0	1	1	Chord	4/4	3	1	1/2	1/2	1	814	che
73	73	582	582	2.0	3/2	3/2	Chord	4/4	3	1	1/2	1/2	1	815	già_un
73	73	576	576	3.0	0	0	Chord	4/4	4	1	3/4	1/2	3/2	816	fu-
73	73	579	579	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	817	
73	73	580	580	3.0	1	1	Chord	4/4	4	1	3/4	1/2	3/2	818	
73	73	583	583	1.0	7/4	7/4	Chord	4/4	4	1	1/4	1/4	1	819	
73	73	582	582	2.0	3/2	3/2	Chord	4/4	5	1	1/2	1/2	1	820	quel
74	74	584	584	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	821	che
74	74	586	586	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	822	già_un
74	74	588	588	2.0	1	1	Chord	4/4	1	1	1/2	1/2	1	823	tem-
74	74	590	590	2.0	3/2	3/2	Chord	4/4	1	1	1/2	1/2	1	824	-po
74	74	584	584	6.0	0	0	Chord	4/4	3	1	3/2	1	3/2	825	tem-
74	74	590	590	2.0	3/2	3/2	Chord	4/4	3	1	1/2	1/2	1	826	-po
74	74	584	584	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	827	
74	74	585	585	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	828	
74	74	586	586	4.0	1/2	1/2	Chord	4/4	4	1	1	1	1	829	
74	74	590	590	2.0	3/2	3/2	Chord	4/4	4	1	1/2	1/2	1	830	
74	74	584	584	2.0	0	0	Chord	4/4	5	1	1/2	1/2	1	831	che
74	74	586	586	2.0	1/2	1/2	Chord	4/4	5	1	1/2	1/2	1	832	già_un
74	74	588	588	2.0	1	1	Chord	4/4	5	1	1/2	1/2	1	833	tem-
74	74	590	590	2.0	3/2	3/2	Chord	4/4	5	1	1/2	1/2	1	834	-po
75	75	592	592	4.0	0	0	Chord	4/4	1	1	1	1	1	835	fu-
75	75	596	596	4.0	1	1	Chord	4/4	1	1	1	1	1	836	-i
75	75	596	596	4.0	1	1	Chord	4/4	2	1	1	1	1	837	Si
75	75	592	592	8.0	0	0	Chord	4/4	3	1	2	2	1	838	fu-
75	75	592	592	8.0	0	0	Chord	4/4	4	1	2	2	1	839	-i
75	75	592	592	4.0	0	0	Chord	4/4	5	1	1	1	1	840	fu-
75	75	596	596	4.0	1	1	Chord	4/4	5	1	1	1	1	841	-i
76	76	600	600	4.0	0	0	Chord	4/4	2	1	1	1	1	842	
76	76	604	604	4.0	1	1	Chord	4/4	2	1	1	1	1	843	ca-
76	76	600	600	4.0	0	0	Chord	4/4	3	1	1	1	1	844	-i
76	76	604	604	4.0	1	1	Chord	4/4	3	1	1	1	1	845	Si
76	76	604	604	4.0	1	1	Chord	4/4	5	1	1	1	1	846	Si
77	77	612	612	4.0	1	1	Chord	4/4	1	1	1	1	1	847	Si
77	77	608	608	4.0	0	0	Chord	4/4	2	1	1	1	1	848	
77	77	612	612	4.0	1	1	Chord	4/4	2	1	1	1	1	849	-r'a
77	77	608	608	4.0	0	0	Chord	4/4	3	1	1	1	1	850	ca-
77	77	612	612	4.0	1	1	Chord	4/4	3	1	1	1	1	851	-r'a
77	77	612	612	4.0	1	1	Chord	4/4	4	1	1	1	1	852	Si
77	77	608	608	4.0	0	0	Chord	4/4	5	1	1	1	1	853	ca-
77	77	612	612	4.0	1	1	Chord	4/4	5	1	1	1	1	854	-r'a
78	78	616	616	4.0	0	0	Chord	4/4	1	1	1	1	1	855	
78	78	620	620	4.0	1	1	Chord	4/4	1	1	1	1	1	856	ca-
78	78	616	616	8.0	0	0	Chord	4/4	2	1	2	2	1	857	gl'oc-
78	78	616	616	6.0	0	0	Chord	4/4	3	1	3/2	1	3/2	858	gl'oc-
78	78	622	622	2.0	3/2	3/2	Chord	4/4	3	1	1/2	1/2	1	859	-chi_al-
78	78	616	616	4.0	0	0	Chord	4/4	4	1	1	1	1	860	ca-
78	78	620	620	4.0	1	1	Chord	4/4	4	1	1	1	1	861	-ra
78	78	616	616	8.0	0	0	Chord	4/4	5	1	2	2	1	862	gl'oc-
79	79	624	624	4.0	0	0	Chord	4/4	1	1	1	1	1	863	
79	79	628	628	4.0	1	1	Chord	4/4	1	1	1	1	1	864	-r'a
79	79	624	624	4.0	0	0	Chord	4/4	2	1	1	1	1	865	-chi
79	79	628	628	4.0	1	1	Chord	4/4	2	1	1	1	1	866	Si
79	79	624	624	8.0	0	0	Chord	4/4	3	1	2	2	1	867	-tru-
79	79	624	624	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	868	gl'oc-
79	79	626	626	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	869	
79	79	628	628	2.0	1	1	Chord	4/4	4	1	1/2	1/2	1	870	
79	79	630	630	2.0	3/2	3/2	Chord	4/4	4	1	1/2	1/2	1	871	
79	79	624	624	8.0	0	0	Chord	4/4	5	1	2	2	1	872	-chi_al-
80	80	632	632	8.0	0	0	Chord	4/4	1	1	2	2	1	873	gl'oc-
80	80	632	632	4.0	0	0	Chord	4/4	2	1	1	1	1	874	
80	80	636	636	4.0	1	1	Chord	4/4	2	1	1	1	1	875	ca-
80	80	632	632	4.0	0	0	Chord	4/4	3	1	1	1	1	876	-i
80	80	636	636	4.0	1	1	Chord	4/4	3	1	1	1	1	877	Si
80	80	632	632	8.0	0	0	Chord	4/4	4	1	2	2	1	878	
80	80	632	632	8.0	0	0	Chord	4/4	5	1	2	2	1	879	-tru-
81	81	640	640	4.0	0	0	Chord	4/4	1	1	1	1	1	880	-chi
81	81	644	644	4.0	1	1	Chord	4/4	1	1	1	1	1	881	a
81	81	640	640	4.0	0	0	Chord	4/4	2	1	1	1	1	882	
81	81	644	644	4.0	1	1	Chord	4/4	2	1	1	1	1	883	-ra_a
81	81	640	640	4.0	0	0	Chord	4/4	3	1	1	1	1	884	ca-
81	81	644	644	4.0	1	1	Chord	4/4	3	1	1	1	1	885	-ra_a
81	81	640	640	4.0	0	0	Chord	4/4	4	1	1	1	1	886	-chi
81	81	644	644	4.0	1	1	Chord	4/4	4	1	1	1	1	887	a
81	81	640	640	6.0	0	0	Chord	4/4	5	1	3/2	1	3/2	888	
81	81	646	646	2.0	3/2	3/2	Chord	4/4	5	1	1/2	1/2	1	889	
82	82	648	648	4.0	0	0	Chord	4/4	1	1	1	1	1	890	gl'oc-
82	82	652	652	4.0	1	1	Chord	4/4	1	1	1	1	1	891	-chi_al-
82	82	648	648	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	892	gl'oc-
82	82	650	650	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	893	-chi_al-
82	82	652	652	4.0	1	1	Chord	4/4	2	1	1	1	1	894	-tru-
82	82	648	648	4.0	0	0	Chord	4/4	3	1	1	1	1	895	gl'oc-
82	82	652	652	4.0	1	1	Chord	4/4	3	1	1	1	1	896	-chi_al-
82	82	648	648	4.0	0	0	Chord	4/4	4	1	1	1	1	897	gl'oc-
82	82	652	652	4.0	1	1	Chord	4/4	4	1	1	1	1	898	-chi_al-
82	82	648	648	8.0	0	0	Chord	4/4	5	1	2	2	1	899	
83	83	656	656	8.0	0	0	Chord	4/4	1	1	2	2	1	900	-tru-
83	83	656	656	4.0	0	0	Chord	4/4	2	1	1	1	1	901	
83	83	660	660	4.0	1	1	Chord	4/4	2	1	1	1	1	902	
83	83	656	656	8.0	0	0	Chord	4/4	3	1	2	2	1	903	-tru-
83	83	656	656	8.0	0	0	Chord	4/4	4	1	2	2	1	904	-tru-
83	83	656	656	8.0	0	0	Chord	4/4	5	1	2	2	1	905	
84	84	664	664	16.0	0	0	Chord	4/4	1	1	4	4	1	906	-i.
84	84	664	664	16.0	0	0	Chord	4/4	2	1	4	4	1	907	-i.
84	84	664	664	16.0	0	0	Chord	4/4	3	1	4	4	1	908	-i.
84	84	664	664	16.0	0	0	Chord	4/4	4	1	4	4	1	909	-i.
84	84	664	664	16.0	0	0	Chord	4/4	5	1	4	4	1	910	-i.
