mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	lyrics_1	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
55	54	765	765	8.0	3	3	Chord	3/1	4	1	2	2	1	603	-rel-							
55	54	773	773	4.0	5	5	Chord	3/1	4	1	1	1	1	604	-la							
55	54	753	753	12.0	0	0	Chord	3/1	5	1	3	2	3/2	605								
55	54	765	765	12.0	3	3	Chord	3/1	5	1	3	2	3/2	606								
56	55	777	777	4.0	0	0	Chord	3/1	1	1	1	1	1	607	no							
56	55	781	781	8.0	1	1	Chord	3/1	1	1	2	2	1	608	no							
56	55	789	789	12.0	3	3	Chord	3/1	1	1	3	2	3/2	609								
56	55	793	793	8.0	4	4	Chord	3/1	3	1	2	2	1	610	ah							
56	55	777	777	12.0	0	0	Chord	3/1	5	1	3	2	3/2	611								
56	55	789	789	12.0	3	3	Chord	3/1	5	1	3	2	3/2	612								
57	56	801	801	4.0	0	0	Chord	3/1	1	1	1	1	1	613	che							
57	56	805	805	4.0	1	1	Chord	3/1	1	1	1	1	1	614	i							
57	56	809	809	4.0	2	2	Chord	3/1	1	1	1	1	1	615	mar-							
57	56	813	813	4.0	3	3	Chord	3/1	1	1	1	1	1	616	-ti-							
57	56	817	817	4.0	4	4	Chord	3/1	1	1	1	1	1	617	-ri							
57	56	821	821	4.0	5	5	Chord	3/1	1	1	1	1	1	618	più							
57	56	801	801	4.0	0	0	Chord	3/1	3	1	1	1	1	619								
57	56	805	805	4.0	1	1	Chord	3/1	3	1	1	1	1	620	mi-							
57	56	809	809	4.0	2	2	Chord	3/1	3	1	1	1	1	621	-se-							
57	56	813	813	8.0	3	3	Chord	3/1	3	1	2	2	1	622	-rel-							
57	56	821	821	4.0	5	5	Chord	3/1	3	1	1	1	1	623	-la							
57	56	801	801	12.0	0	0	Chord	3/1	5	1	3	2	3/2	624								
57	56	813	813	12.0	3	3	Chord	3/1	5	1	3	2	3/2	625								
58	57	825	825	8.0	0	0	Chord	3/1	1	1	2	2	1	626	non							
58	57	833	833	4.0	2	2	Chord	3/1	1	1	1	1	1	627	di-							
58	57	837	837	4.0	3	3	Chord	3/1	1	1	1	1	1	628	-ram-							
58	57	841	841	4.0	4	4	Chord	3/1	1	1	1	1	1	629	-mi							
58	57	841	841	8.0	4	4	Chord	3/1	2	1	2	2	1	630	Ah							
58	57	825	825	12.0	0	0	Chord	3/1	5	1	3	2	3/2	631								
58	57	837	837	12.0	3	3	Chord	3/1	5	1	3	2	3/2	632								
59	58	853	853	4.0	1	1	Chord	3/1	1	1	1	1	1	633	non							
59	58	857	857	4.0	2	2	Chord	3/1	1	1	1	1	1	634	di-							
59	58	861	861	8.0	3	3	Chord	3/1	1	1	2	2	1	635	-ram-							
59	58	869	869	4.0	5	5	Chord	3/1	1	1	1	1	1	636	-mi_af-							
59	58	849	849	4.0	0	0	Chord	3/1	2	1	1	1	1	637								
59	58	853	853	4.0	1	1	Chord	3/1	2	1	1	1	1	638	mi-							
59	58	857	857	4.0	2	2	Chord	3/1	2	1	1	1	1	639	-se-							
59	58	861	861	8.0	3	3	Chord	3/1	2	1	2	2	1	640	-rel-							
59	58	869	869	4.0	5	5	Chord	3/1	2	1	1	1	1	641	-la							
59	58	849	849	12.0	0	0	Chord	3/1	5	1	3	2	3/2	642								
59	58	861	861	12.0	3	3	Chord	3/1	5	1	3	2	3/2	643								
60	59	873	873	8.0	0	0	Chord	3/1	1	1	2	2	1	644	-fè							
60	59	877	877	4.0	1	1	Chord	3/1	2	1	1	1	1	645	mi-							
60	59	881	881	4.0	2	2	Chord	3/1	2	1	1	1	1	646	-se-							
60	59	885	885	4.0	3	3	Chord	3/1	2	1	1	1	1	647	-rel-							
60	59	889	889	8.0	4	4	Chord	3/1	2	1	2	2	1	648	-la_ah							
60	59	877	877	4.0	1	1	Chord	3/1	3	1	1	1	1	649	mi-							
60	59	881	881	4.0	2	2	Chord	3/1	3	1	1	1	1	650	-se-							
60	59	885	885	4.0	3	3	Chord	3/1	3	1	1	1	1	651	-rel-							
60	59	889	889	8.0	4	4	Chord	3/1	3	1	2	2	1	652	-la_ah							
60	59	877	877	4.0	1	1	Chord	3/1	4	1	1	1	1	653	mi-							
60	59	881	881	4.0	2	2	Chord	3/1	4	1	1	1	1	654	-se-							
60	59	885	885	4.0	3	3	Chord	3/1	4	1	1	1	1	655	-rel-							
60	59	889	889	8.0	4	4	Chord	3/1	4	1	2	2	1	656	-la_ah							
60	59	873	873	12.0	0	0	Chord	3/1	5	1	3	2	3/2	657								
60	59	885	885	12.0	3	3	Chord	3/1	5	1	3	2	3/2	658								
61	60	897	897	12.0	0	0	Chord	3/1	2	1	3	2	3/2	659								
61	60	909	909	4.0	3	3	Chord	3/1	2	1	1	1	1	660								
61	60	913	913	4.0	4	4	Chord	3/1	2	1	1	1	1	661	più							
61	60	917	917	4.0	5	5	Chord	3/1	2	1	1	1	1	662	no							
61	60	897	897	12.0	0	0	Chord	3/1	3	1	3	2	3/2	663								
61	60	909	909	4.0	3	3	Chord	3/1	3	1	1	1	1	664								
61	60	913	913	4.0	4	4	Chord	3/1	3	1	1	1	1	665	più							
61	60	917	917	4.0	5	5	Chord	3/1	3	1	1	1	1	666	no							
61	60	897	897	12.0	0	0	Chord	3/1	4	1	3	2	3/2	667								
61	60	909	909	4.0	3	3	Chord	3/1	4	1	1	1	1	668								
61	60	913	913	4.0	4	4	Chord	3/1	4	1	1	1	1	669	più							
61	60	917	917	4.0	5	5	Chord	3/1	4	1	1	1	1	670	no							
61	60	897	897	12.0	0	0	Chord	3/1	5	1	3	2	3/2	671								
61	60	909	909	12.0	3	3	Chord	3/1	5	1	3	2	3/2	672								
62	61	925	925	8.0	1	1	Chord	3/1	1	1	2	2	1	673	per-							
62	61	933	933	4.0	3	3	Chord	3/1	1	1	1	1	1	674								
62	61	937	937	8.0	4	4	Chord	3/1	1	1	2	2	1	675	-chè							
62	61	921	921	8.0	0	0	Chord	3/1	2	1	2	2	1	676	no							
62	61	921	921	8.0	0	0	Chord	3/1	3	1	2	2	1	677	no							
62	61	921	921	8.0	0	0	Chord	3/1	4	1	2	2	1	678	no							
62	61	921	921	12.0	0	0	Chord	3/1	5	1	3	2	3/2	679								
62	61	933	933	12.0	3	3	Chord	3/1	5	1	3	2	3/2	680								
63	62	945	945	4.0	0	0	Chord	3/1	1	1	1	1	1	681								
63	62	949	949	8.0	1	1	Chord	3/1	1	1	2	2	1	682	di							
63	62	957	957	4.0	3	3	Chord	3/1	1	1	1	1	1	683								
63	62	961	961	8.0	4	4	Chord	3/1	1	1	2	2	1	684	lui							
63	62	945	945	12.0	0	0	Chord	3/1	5	1	3	2	3/2	685								
63	62	957	957	12.0	3	3	Chord	3/1	5	1	3	2	3/2	686								
64	63	969	969	4.0	0	0	Chord	3/1	1	1	1	1	1	687								
64	63	973	973	8.0	1	1	Chord	3/1	1	1	2	2	1	688	mi							
64	63	981	981	4.0	3	3	Chord	3/1	1	1	1	1	1	689								
64	63	985	985	8.0	4	4	Chord	3/1	1	1	2	2	1	690	strug-							
64	63	973	973	4.0	1	1	Chord	3/1	2	1	1	1	1	691	mi-							
64	63	977	977	4.0	2	2	Chord	3/1	2	1	1	1	1	692	-se-							
64	63	981	981	8.0	3	3	Chord	3/1	2	1	2	2	1	693	-rel-							
64	63	989	989	4.0	5	5	Chord	3/1	2	1	1	1	1	694	-la							
64	63	969	969	12.0	0	0	Chord	3/1	5	1	3	2	3/2	695								
64	63	981	981	12.0	3	3	Chord	3/1	5	1	3	2	3/2	696								
65	64	993	993	8.0	0	0	Chord	3/1	1	1	2	2	1	697								
65	64	1001	1001	4.0	2	2	Chord	3/1	1	1	1	1	1	698	-go							1
65	64	1005	1005	12.0	3	3	Chord	3/1	1	1	3	2	3/2	699								
65	64	997	997	4.0	1	1	Chord	3/1	3	1	1	1	1	700	mi-							
65	64	1001	1001	4.0	2	2	Chord	3/1	3	1	1	1	1	701	-se-							
65	64	1005	1005	8.0	3	3	Chord	3/1	3	1	2	2	1	702	-rel-							
65	64	1013	1013	4.0	5	5	Chord	3/1	3	1	1	1	1	703	-la							
65	64	993	993	12.0	0	0	Chord	3/1	5	1	3	2	3/2	704								
65	64	1005	1005	12.0	3	3	Chord	3/1	5	1	3	2	3/2	705								
66	65	1029	1029	4.0	3	3	Chord	3/1	1	1	1	1	1	706	tut-							
66	65	1033	1033	4.0	4	4	Chord	3/1	1	1	1	1	1	707	-t'or-							
66	65	1037	1037	4.0	5	5	Chord	3/1	1	1	1	1	1	708	-go-							
66	65	1021	1021	4.0	1	1	Chord	3/1	4	1	1	1	1	709	mi-							
66	65	1025	1025	4.0	2	2	Chord	3/1	4	1	1	1	1	710	-se-							
66	65	1029	1029	4.0	3	3	Chord	3/1	4	1	1	1	1	711	-rel-							
66	65	1033	1033	8.0	4	4	Chord	3/1	4	1	2	2	1	712	-la_ah							
66	65	1017	1017	12.0	0	0	Chord	3/1	5	1	3	2	3/2	713								
66	65	1029	1029	12.0	3	3	Chord	3/1	5	1	3	2	3/2	714								
67	66	1041	1041	8.0	0	0	Chord	3/1	1	1	2	2	1	715	-glio-							
67	66	1049	1049	4.0	2	2	Chord	3/1	1	1	1	1	1	716	-so							
67	66	1053	1053	12.0	3	3	Chord	3/1	1	1	3	2	3/2	717	sta							
67	66	1041	1041	12.0	0	0	Chord	3/1	4	1	3	2	3/2	718								
67	66	1053	1053	4.0	3	3	Chord	3/1	4	1	1	1	1	719								
67	66	1057	1057	4.0	4	4	Chord	3/1	4	1	1	1	1	720	più							
67	66	1061	1061	4.0	5	5	Chord	3/1	4	1	1	1	1	721	no							
67	66	1041	1041	12.0	0	0	Chord	3/1	5	1	3	2	3/2	722								
67	66	1053	1053	12.0	3	3	Chord	3/1	5	1	3	2	3/2	723								
68	67	1077	1077	4.0	3	3	Chord	3/1	1	1	1	1	1	724	che							
68	67	1081	1081	4.0	4	4	Chord	3/1	1	1	1	1	1	725	si							
68	67	1085	1085	4.0	5	5	Chord	3/1	1	1	1	1	1	726	che							
68	67	1065	1065	12.0	0	0	Chord	3/1	4	1	3	2	3/2	727	no							
68	67	1081	1081	4.0	4	4	Chord	3/1	4	1	1	1	1	728	tan-							
68	67	1085	1085	4.0	5	5	Chord	3/1	4	1	1	1	1	729	-to							
68	67	1065	1065	12.0	0	0	Chord	3/1	5	1	3	2	3/2	730								
68	67	1077	1077	12.0	3	3	Chord	3/1	5	1	3	2	3/2	731								
69	68	1089	1089	8.0	0	0	Chord	3/1	1	1	2	2	1	732	si							
69	68	1097	1097	4.0	2	2	Chord	3/1	1	1	1	1	1	733	se'l							
69	68	1101	1101	4.0	3	3	Chord	3/1	1	1	1	1	1	734	fug-							
69	68	1105	1105	4.0	4	4	Chord	3/1	1	1	1	1	1	735	-go							
69	68	1105	1105	8.0	4	4	Chord	3/1	2	1	2	2	1	736	ah							
69	68	1089	1089	8.0	0	0	Chord	3/1	4	1	2	2	1	737	gel							
69	68	1097	1097	4.0	2	2	Chord	3/1	4	1	1	1	1	738	sof-							
69	68	1101	1101	8.0	3	3	Chord	3/1	4	1	2	2	1	739	-frir							
69	68	1109	1109	4.0	5	5	Chord	3/1	4	1	1	1	1	740	non							
69	68	1089	1089	12.0	0	0	Chord	3/1	5	1	3	2	3/2	741								
69	68	1101	1101	12.0	3	3	Chord	3/1	5	1	3	2	3/2	742								
70	69	1113	1113	4.0	0	0	Chord	3/1	1	1	1	1	1	743	an-							
70	69	1117	1117	8.0	1	1	Chord	3/1	1	1	2	2	1	744	-cor							
70	69	1125	1125	12.0	3	3	Chord	3/1	1	1	3	2	3/2	745								
70	69	1117	1117	8.0	1	1	Chord	3/1	2	1	2	2	1	746	ah							
70	69	1125	1125	4.0	3	3	Chord	3/1	2	1	1	1	1	747								
70	69	1129	1129	8.0	4	4	Chord	3/1	2	1	2	2	1	748	ah							
70	69	1113	1113	12.0	0	0	Chord	3/1	4	1	3	2	3/2	749	può							
70	69	1113	1113	12.0	0	0	Chord	3/1	5	1	3	2	3/2	750								
70	69	1125	1125	12.0	3	3	Chord	3/1	5	1	3	2	3/2	751								
71	70	1137	1137	4.0	0	0	Chord	3/1	1	1	1	1	1	752	an-							
71	70	1141	1141	4.0	1	1	Chord	3/1	1	1	1	1	1	753	-cor							
71	70	1145	1145	4.0	2	2	Chord	3/1	1	1	1	1	1	754	mi							
71	70	1149	1149	8.0	3	3	Chord	3/1	1	1	2	2	1	755	pre-							
71	70	1157	1157	4.0	5	5	Chord	3/1	1	1	1	1	1	756	-ghe-							
71	70	1137	1137	4.0	0	0	Chord	3/1	2	1	1	1	1	757								
71	70	1141	1141	4.0	1	1	Chord	3/1	2	1	1	1	1	758	mi-							
71	70	1145	1145	4.0	2	2	Chord	3/1	2	1	1	1	1	759	-se-							
71	70	1149	1149	8.0	3	3	Chord	3/1	2	1	2	2	1	760	-rel-							
71	70	1157	1157	4.0	5	5	Chord	3/1	2	1	1	1	1	761	-la							
71	70	1137	1137	12.0	0	0	Chord	3/1	5	1	3	2	3/2	762								
71	70	1149	1149	12.0	3	3	Chord	3/1	5	1	3	2	3/2	763								
72	71	1161	1161	8.0	0	0	Chord	3/1	1	1	2	2	1	764	-rà							
72	71	1165	1165	4.0	1	1	Chord	3/1	2	1	1	1	1	765	mi-							
72	71	1169	1169	4.0	2	2	Chord	3/1	2	1	1	1	1	766	-se-							
72	71	1173	1173	4.0	3	3	Chord	3/1	2	1	1	1	1	767	-rel-							
72	71	1177	1177	8.0	4	4	Chord	3/1	2	1	2	2	1	768	-la_ah							
72	71	1177	1177	4.0	4	4	Chord	3/1	3	1	1	1	1	769	mi-							
72	71	1181	1181	4.0	5	5	Chord	3/1	3	1	1	1	1	770	-se-							
72	71	1177	1177	4.0	4	4	Chord	3/1	4	1	1	1	1	771	mi-							
72	71	1181	1181	4.0	5	5	Chord	3/1	4	1	1	1	1	772	-se-							
72	71	1161	1161	12.0	0	0	Chord	3/1	5	1	3	2	3/2	773								
72	71	1173	1173	12.0	3	3	Chord	3/1	5	1	3	2	3/2	774								
73	72	1205	1205	4.0	5	5	Chord	3/1	1	1	1	1	1	775	Se							
73	72	1185	1185	4.0	0	0	Chord	3/1	3	1	1	1	1	776	-rel-							
73	72	1189	1189	8.0	1	1	Chord	3/1	3	1	2	2	1	777	-la_ah							
73	72	1185	1185	4.0	0	0	Chord	3/1	4	1	1	1	1	778	-rel-							
73	72	1189	1189	8.0	1	1	Chord	3/1	4	1	2	2	1	779	-la_ah							
73	72	1185	1185	12.0	0	0	Chord	3/1	5	1	3	2	3/2	780								
73	72	1197	1197	12.0	3	3	Chord	3/1	5	1	3	2	3/2	781								
74	73	1209	1209	8.0	0	0	Chord	3/1	1	1	2	2	1	782	ei-							
74	73	1217	1217	4.0	2	2	Chord	3/1	1	1	1	1	1	783	-glio_ha							
74	73	1221	1221	8.0	3	3	Chord	3/1	1	1	2	2	1	784	più							
74	73	1229	1229	4.0	5	5	Chord	3/1	1	1	1	1	1	785	se-							
74	73	1209	1209	12.0	0	0	Chord	3/1	5	1	3	2	3/2	786								
74	73	1221	1221	12.0	3	3	Chord	3/1	5	1	3	2	3/2	787								
75	74	1233	1233	4.0	0	0	Chord	3/1	1	1	1	1	1	788	-re-							
75	74	1237	1237	4.0	1	1	Chord	3/1	1	1	1	1	1	789	-no							
75	74	1241	1241	4.0	2	2	Chord	3/1	1	1	1	1	1	790	co-							
75	74	1245	1245	4.0	3	3	Chord	3/1	1	1	1	1	1	791	-lei							
75	74	1253	1253	4.0	5	5	Chord	3/1	1	1	1	1	1	792	co-							
75	74	1233	1233	12.0	0	0	Chord	3/1	5	1	3	2	3/2	793								
75	74	1245	1245	12.0	3	3	Chord	3/1	5	1	3	2	3/2	794								
76	75	1257	1257	4.0	0	0	Chord	3/1	1	1	1	1	1	795	-lei							
76	75	1265	1265	4.0	2	2	Chord	3/1	1	1	1	1	1	796	co-							
76	75	1269	1269	12.0	3	3	Chord	3/1	1	1	3	2	3/2	797	-lei							
76	75	1257	1257	12.0	0	0	Chord	3/1	5	1	3	2	3/2	798								
76	75	1269	1269	12.0	3	3	Chord	3/1	5	1	3	2	3/2	799								
77	76	1281	1281	4.0	0	0	Chord	3/1	1	1	1	1	1	800	ch'el							
77	76	1285	1285	4.0	1	1	Chord	3/1	1	1	1	1	1	801	mio							
77	76	1289	1289	4.0	2	2	Chord	3/1	1	1	1	1	1	802	non							
77	76	1293	1293	12.0	3	3	Chord	3/1	1	1	3	2	3/2	803	è							
77	76	1281	1281	12.0	0	0	Chord	3/1	5	1	3	2	3/2	804								
77	76	1293	1293	12.0	3	3	Chord	3/1	5	1	3	2	3/2	805								
78	77	1305	1305	4.0	0	0	Chord	3/1	1	1	1	1	1	806	già							
78	77	1309	1309	4.0	1	1	Chord	3/1	1	1	1	1	1	807	non							
78	77	1313	1313	4.0	2	2	Chord	3/1	1	1	1	1	1	808	rin-							
78	77	1317	1317	8.0	3	3	Chord	3/1	1	1	2	2	1	809	-chiu-							
78	77	1325	1325	4.0	5	5	Chord	3/1	1	1	1	1	1	810	-de_in							
78	77	1305	1305	12.0	0	0	Chord	3/1	5	1	3	2	3/2	811								
78	77	1317	1317	12.0	3	3	Chord	3/1	5	1	3	2	3/2	812								
79	78	1329	1329	4.0	0	0	Chord	3/1	1	1	1	1	1	813	se-							
79	78	1333	1333	4.0	1	1	Chord	3/1	1	1	1	1	1	814	-no							
79	78	1337	1337	4.0	2	2	Chord	3/1	1	1	1	1	1	815	A-							
79	78	1341	1341	8.0	3	3	Chord	3/1	1	1	2	2	1	816	-mor							
79	78	1349	1349	4.0	5	5	Chord	3/1	1	1	1	1	1	817	si							
79	78	1329	1329	12.0	0	0	Chord	3/1	5	1	3	2	3/2	818								
79	78	1341	1341	12.0	3	3	Chord	3/1	5	1	3	2	3/2	819								
80	79	1353	1353	8.0	0	0	Chord	3/1	1	1	2	2	1	820	bel-							
80	79	1361	1361	4.0	2	2	Chord	3/1	1	1	1	1	1	821	-la							
80	79	1365	1365	8.0	3	3	Chord	3/1	1	1	2	2	1	822	fè							
80	79	1373	1373	4.0	5	5	Chord	3/1	1	1	1	1	1	823	si							
80	79	1357	1357	4.0	1	1	Chord	3/1	3	1	1	1	1	824	mi-							
80	79	1361	1361	4.0	2	2	Chord	3/1	3	1	1	1	1	825	-se-							
80	79	1365	1365	4.0	3	3	Chord	3/1	3	1	1	1	1	826	-rel-							
80	79	1369	1369	8.0	4	4	Chord	3/1	3	1	2	2	1	827	-la_ah							
80	79	1369	1369	4.0	4	4	Chord	3/1	4	1	1	1	1	828	mi-							
80	79	1373	1373	4.0	5	5	Chord	3/1	4	1	1	1	1	829	-se-							
80	79	1353	1353	12.0	0	0	Chord	3/1	5	1	3	2	3/2	830								
80	79	1365	1365	12.0	3	3	Chord	3/1	5	1	3	2	3/2	831								
81	80	1377	1377	4.0	0	0	Chord	3/1	1	1	1	1	1	832	bel-							
81	80	1381	1381	4.0	1	1	Chord	3/1	1	1	1	1	1	833	-la							
81	80	1385	1385	4.0	2	2	Chord	3/1	1	1	1	1	1	834	si							
81	80	1389	1389	8.0	3	3	Chord	3/1	1	1	2	2	1	835	bel-							
81	80	1397	1397	4.0	5	5	Chord	3/1	1	1	1	1	1	836	-la							
81	80	1381	1381	4.0	1	1	Chord	3/1	2	1	1	1	1	837	mi-							
81	80	1385	1385	4.0	2	2	Chord	3/1	2	1	1	1	1	838	-se-							
81	80	1389	1389	4.0	3	3	Chord	3/1	2	1	1	1	1	839	-rel-							
81	80	1393	1393	8.0	4	4	Chord	3/1	2	1	2	2	1	840	-la_ah							
81	80	1377	1377	4.0	0	0	Chord	3/1	3	1	1	1	1	841								
81	80	1381	1381	4.0	1	1	Chord	3/1	3	1	1	1	1	842	più							
81	80	1385	1385	4.0	2	2	Chord	3/1	3	1	1	1	1	843	no							
81	80	1389	1389	12.0	3	3	Chord	3/1	3	1	3	2	3/2	844	no							
81	80	1377	1377	4.0	0	0	Chord	3/1	4	1	1	1	1	845	-rel-							
81	80	1381	1381	8.0	1	1	Chord	3/1	4	1	2	2	1	846	-la_ah							
81	80	1389	1389	4.0	3	3	Chord	3/1	4	1	1	1	1	847								
81	80	1393	1393	4.0	4	4	Chord	3/1	4	1	1	1	1	848	più							
81	80	1397	1397	4.0	5	5	Chord	3/1	4	1	1	1	1	849	no							
81	80	1377	1377	12.0	0	0	Chord	3/1	5	1	3	2	3/2	850								
81	80	1389	1389	12.0	3	3	Chord	3/1	5	1	3	2	3/2	851								
82	81	1401	1401	12.0	0	0	Chord	3/1	1	1	3	2	3/2	852	fè							
82	81	1401	1401	4.0	0	0	Chord	3/1	2	1	1	1	1	853								
82	81	1405	1405	4.0	1	1	Chord	3/1	2	1	1	1	1	854	più							
82	81	1409	1409	4.0	2	2	Chord	3/1	2	1	1	1	1	855	no							
82	81	1413	1413	4.0	3	3	Chord	3/1	2	1	1	1	1	856	no							
82	81	1417	1417	4.0	4	4	Chord	3/1	2	1	1	1	1	857	tan-							
82	81	1421	1421	4.0	5	5	Chord	3/1	2	1	1	1	1	858	-to							
82	81	1405	1405	4.0	1	1	Chord	3/1	3	1	1	1	1	859	tan-							
82	81	1409	1409	4.0	2	2	Chord	3/1	3	1	1	1	1	860	-to							
82	81	1413	1413	12.0	3	3	Chord	3/1	3	1	3	2	3/2	861	gel							
82	81	1401	1401	12.0	0	0	Chord	3/1	4	1	3	2	3/2	862	no							
82	81	1417	1417	4.0	4	4	Chord	3/1	4	1	1	1	1	863	tan-							
82	81	1421	1421	4.0	5	5	Chord	3/1	4	1	1	1	1	864	-to							
82	81	1401	1401	12.0	0	0	Chord	3/1	5	1	3	2	3/2	865								
82	81	1413	1413	12.0	3	3	Chord	3/1	5	1	3	2	3/2	866								
83	82	1425	1425	8.0	0	0	Chord	3/1	2	1	2	2	1	867	gel							
83	82	1433	1433	4.0	2	2	Chord	3/1	2	1	1	1	1	868	sof-							
83	82	1437	1437	4.0	3	3	Chord	3/1	2	1	1	1	1	869	-frir							
83	82	1441	1441	8.0	4	4	Chord	3/1	2	1	2	2	1	870	non							
83	82	1425	1425	4.0	0	0	Chord	3/1	3	1	1	1	1	871	sof-							
83	82	1429	1429	8.0	1	1	Chord	3/1	3	1	2	2	1	872	-frir							
83	82	1437	1437	8.0	3	3	Chord	3/1	3	1	2	2	1	873								
83	82	1445	1445	4.0	5	5	Chord	3/1	3	1	1	1	1	874	non							
83	82	1425	1425	8.0	0	0	Chord	3/1	4	1	2	2	1	875	gel							
83	82	1433	1433	4.0	2	2	Chord	3/1	4	1	1	1	1	876	sof-							
83	82	1437	1437	8.0	3	3	Chord	3/1	4	1	2	2	1	877	-frir							
83	82	1445	1445	4.0	5	5	Chord	3/1	4	1	1	1	1	878	non							
83	82	1425	1425	12.0	0	0	Chord	3/1	5	1	3	2	3/2	879								
83	82	1437	1437	12.0	3	3	Chord	3/1	5	1	3	2	3/2	880								
84	83	1461	1461	4.0	3	3	Chord	3/1	1	1	1	1	1	881	ne							
84	83	1465	1465	4.0	4	4	Chord	3/1	1	1	1	1	1	882	mai							
84	83	1469	1469	4.0	5	5	Chord	3/1	1	1	1	1	1	883	si							
84	83	1449	1449	12.0	0	0	Chord	3/1	2	1	3	2	3/2	884	può							
84	83	1449	1449	12.0	0	0	Chord	3/1	3	1	3	2	3/2	885	può							
84	83	1449	1449	12.0	0	0	Chord	3/1	4	1	3	2	3/2	886	può							
84	83	1449	1449	12.0	0	0	Chord	3/1	5	1	3	2	3/2	887								
84	83	1461	1461	12.0	3	3	Chord	3/1	5	1	3	2	3/2	888								
85	84	1473	1473	8.0	0	0	Chord	3/1	1	1	2	2	1	889	dol-							
85	84	1481	1481	4.0	2	2	Chord	3/1	1	1	1	1	1	890	-ci							
85	84	1485	1485	8.0	3	3	Chord	3/1	1	1	2	2	1	891	ba-							
85	84	1493	1493	4.0	5	5	Chord	3/1	1	1	1	1	1	892	-ci							
85	84	1473	1473	12.0	0	0	Chord	3/1	5	1	3	2	3/2	893								
85	84	1485	1485	12.0	3	3	Chord	3/1	5	1	3	2	3/2	894								
86	85	1497	1497	12.0	0	0	Chord	3/1	1	1	3	2	3/2	895	mai							
86	85	1509	1509	12.0	3	3	Chord	3/1	1	1	3	2	3/2	896	mai							
86	85	1497	1497	12.0	0	0	Chord	3/1	5	1	3	2	3/2	897								
86	85	1509	1509	12.0	3	3	Chord	3/1	5	1	3	2	3/2	898								
87	86	1521	1521	12.0	0	0	Chord	3/1	1	1	3	2	3/2	899	mai							
87	86	1533	1533	4.0	3	3	Chord	3/1	1	1	1	1	1	900	mai							
87	86	1537	1537	4.0	4	4	Chord	3/1	2	1	1	1	1	901	mi-							
87	86	1541	1541	4.0	5	5	Chord	3/1	2	1	1	1	1	902	-se-							
87	86	1521	1521	12.0	0	0	Chord	3/1	5	1	3	2	3/2	903								
87	86	1533	1533	12.0	3	3	Chord	3/1	5	1	3	2	3/2	904								
88	87	1557	1557	4.0	3	3	Chord	3/1	1	1	1	1	1	905	da							
88	87	1561	1561	4.0	4	4	Chord	3/1	1	1	1	1	1	906	quel-							
88	87	1565	1565	4.0	5	5	Chord	3/1	1	1	1	1	1	907	-la							
88	87	1545	1545	8.0	0	0	Chord	3/1	2	1	2	2	1	908	-rel-							
88	87	1553	1553	4.0	2	2	Chord	3/1	2	1	1	1	1	909	-la							
88	87	1545	1545	12.0	0	0	Chord	3/1	5	1	3	2	3/2	910								
88	87	1557	1557	12.0	3	3	Chord	3/1	5	1	3	2	3/2	911								
89	88	1569	1569	8.0	0	0	Chord	3/1	1	1	2	2	1	912	boc-							
89	88	1577	1577	4.0	2	2	Chord	3/1	1	1	1	1	1	913	-ca_hav-							
89	88	1581	1581	12.0	3	3	Chord	3/1	1	1	3	2	3/2	914	-rai							
89	88	1585	1585	4.0	4	4	Chord	3/1	3	1	1	1	1	915	mi-							
89	88	1589	1589	4.0	5	5	Chord	3/1	3	1	1	1	1	916	-se-							
89	88	1569	1569	12.0	0	0	Chord	3/1	5	1	3	2	3/2	917								
89	88	1581	1581	12.0	3	3	Chord	3/1	5	1	3	2	3/2	918								
90	89	1605	1605	4.0	3	3	Chord	3/1	1	1	1	1	1	919	ne							
90	89	1609	1609	4.0	4	4	Chord	3/1	1	1	1	1	1	920	più							
90	89	1613	1613	4.0	5	5	Chord	3/1	1	1	1	1	1	921	so-							
90	89	1593	1593	8.0	0	0	Chord	3/1	3	1	2	2	1	922	-rel-							
90	89	1601	1601	4.0	2	2	Chord	3/1	3	1	1	1	1	923	-la							
90	89	1593	1593	12.0	0	0	Chord	3/1	5	1	3	2	3/2	924								
90	89	1605	1605	12.0	3	3	Chord	3/1	5	1	3	2	3/2	925								
91	90	1617	1617	4.0	0	0	Chord	3/1	1	1	1	1	1	926	-a-							
91	90	1621	1621	8.0	1	1	Chord	3/1	1	1	2	2	1	927	-vi_ah							
91	90	1629	1629	8.0	3	3	Chord	3/1	1	1	2	2	1	928	ta-							
91	90	1637	1637	4.0	5	5	Chord	3/1	1	1	1	1	1	929	-ci							
91	90	1633	1633	4.0	4	4	Chord	3/1	4	1	1	1	1	930	mi-							
91	90	1637	1637	4.0	5	5	Chord	3/1	4	1	1	1	1	931	-se-							
91	90	1617	1617	12.0	0	0	Chord	3/1	5	1	3	2	3/2	932								
91	90	1629	1629	12.0	3	3	Chord	3/1	5	1	3	2	3/2	933								
92	91	1641	1641	8.0	0	0	Chord	3/1	1	1	2	2	1	934	ta-							
92	91	1649	1649	4.0	2	2	Chord	3/1	1	1	1	1	1	935	-ci							
92	91	1653	1653	12.0	3	3	Chord	3/1	1	1	3	2	3/2	936	ta-							
